"date","DAX","TA 35","FTSE","DFM","BIST"
2019-01-28,"11,210.31","1,538.53","6,747.10","2,570.94","101,289.75"
2019-01-29,"11,218.83","1,542.35","6,833.93","2,566.10","104,098.37"
2019-01-30,"11,181.66","1,546.52","6,941.63","2,538.56","104,189.45"
2019-01-31,"11,173.10","1,554.14","6,968.85","2,567.59","104,074.22"
2019-02-01,"11,180.66",NA,"7,020.22",NA,"102,937.14"
2019-02-04,"11,176.58","1,553.39","7,034.13","2,529.18","102,255.01"
2019-02-05,"11,367.98","1,562.33","7,177.37","2,542.82","102,448.42"
2019-02-06,"11,324.72","1,553.64","7,173.09","2,557.01","102,584.26"
2019-02-07,"11,022.02","1,538.39","7,093.58","2,542.67","102,784.03"
2019-02-08,"10,906.78",NA,"7,071.18",NA,"102,451.74"
2019-02-11,"11,014.59","1,544.86","7,129.11","2,496.35","104,394.73"
2019-02-12,"11,126.08","1,553.19","7,133.14","2,484.80","103,762.46"
2019-02-13,"11,167.22","1,558.62","7,190.84","2,492.58","101,645.82"
2019-02-14,"11,089.79","1,556.65","7,197.01","2,533.61","102,129.99"
2019-02-15,"11,299.80",NA,"7,236.68",NA,"102,715.01"
2019-02-18,"11,299.20","1,568.55","7,219.47","2,550.52","101,728.51"
2019-02-19,"11,309.21","1,568.59","7,179.17","2,565.85","101,742.14"
2019-02-20,"11,401.97","1,578.36","7,228.62","2,632.08","101,971.29"
2019-02-21,"11,423.28","1,569.92","7,167.39","2,633.69","102,494.03"
2019-02-22,"11,457.70",NA,"7,178.60",NA,"103,185.70"
2019-02-25,"11,505.39","1,587.96","7,183.74","2,661.25","104,330.06"
2019-02-26,"11,540.79","1,582.57","7,151.12","2,683.74","105,082.31"
2019-02-27,"11,487.33","1,563.58","7,107.20","2,675.80","104,141.04"
2019-02-28,"11,515.64","1,571.21","7,074.73","2,635.78","104,529.93"
2019-03-01,"11,601.68",NA,"7,106.73",NA,"103,266.58"
2019-03-04,"11,592.66","1,583.92","7,134.39","2,643.51","104,193.33"
2019-03-05,"11,620.74","1,570.23","7,183.43","2,636.80","103,730.59"
2019-03-06,"11,587.63","1,565.45","7,196.00","2,626.13","103,452.85"
2019-03-07,"11,517.80","1,542.83","7,157.55","2,594.52","102,282.68"
2019-03-08,"11,457.84",NA,"7,104.31",NA,"101,538.28"
2019-03-11,"11,543.48","1,546.90","7,130.62","2,591.89","100,850.42"
2019-03-12,"11,524.17","1,537.89","7,151.15","2,598.48","101,721.05"
2019-03-13,"11,572.41","1,557.91","7,159.19","2,599.82","102,196.57"
2019-03-14,"11,587.47","1,552.02","7,185.43","2,574.21","102,432.29"
2019-03-15,"11,685.69",NA,"7,228.28",NA,"103,304.05"
2019-03-18,"11,657.06","1,556.77","7,299.19","2,619.82","104,594.66"
2019-03-19,"11,788.41","1,556.04","7,324.00","2,641.43","104,861.64"
2019-03-20,"11,603.89","1,551.10","7,291.01","2,643.70","103,310.21"
2019-03-21,"11,549.96",NA,"7,355.31","2,628.74","103,407.79"
2019-03-22,"11,364.17",NA,"7,207.59",NA,"99,835.31"
2019-03-25,"11,346.65","1,522.59","7,177.58","2,634.29","99,325.92"
2019-03-26,"11,419.48","1,543.04","7,196.29","2,615.17","97,378.58"
2019-03-27,"11,419.04","1,543.30","7,194.19","2,614.35","91,855.14"
2019-03-28,"11,428.16","1,527.35","7,234.33","2,631.27","92,120.33"
2019-03-29,"11,526.04",NA,"7,279.19",NA,"93,784.18"
2019-04-01,"11,681.99","1,554.71","7,317.38","2,696.85","94,101.28"
2019-04-02,"11,754.79","1,555.57","7,391.12","2,729.86","93,533.12"
2019-04-03,"11,954.40","1,558.74","7,418.28","2,760.48","94,441.10"
2019-04-04,"11,988.01","1,549.93","7,401.94","2,776.29","98,336.85"
2019-04-05,"12,009.75",NA,"7,446.87",NA,"98,783.36"
2019-04-08,"11,963.40","1,571.58","7,451.89","2,797.08","96,978.32"
2019-04-09,"11,850.57",NA,"7,425.57","2,801.96","98,135.30"
2019-04-10,"11,905.91","1,583.58","7,421.91","2,807.96","97,015.02"
2019-04-11,"11,935.20","1,586.26","7,417.95","2,790.16","96,072.99"
2019-04-12,"11,999.93",NA,"7,437.06",NA,"95,976.82"
2019-04-15,"12,020.28","1,596.75","7,436.87","2,805.04","95,191.67"
2019-04-16,"12,101.32","1,605.99","7,469.92","2,791.87","96,809.00"
2019-04-17,"12,153.07","1,593.51","7,471.32","2,813.22","98,203.20"
2019-04-18,"12,222.39","1,584.56","7,459.88","2,813.91","96,886.48"
2019-04-23,"12,235.51","1,596.04","7,523.07","2,811.09",NA
2019-04-24,"12,313.16","1,614.67","7,471.75","2,802.58","96,142.18"
2019-04-25,"12,282.60",NA,"7,434.13","2,787.44","94,498.54"
2019-04-26,"12,315.18",NA,"7,428.19",NA,"94,783.14"
2019-04-29,"12,328.02","1,620.77","7,440.66","2,760.14","94,535.10"
2019-04-30,"12,344.08","1,599.08","7,418.22","2,767.10","95,415.57"
2019-05-02,"12,345.42","1,588.41","7,351.31","2,758.51","94,179.37"
2019-05-03,"12,412.75",NA,"7,380.64",NA,"93,946.08"
2019-05-06,"12,286.88","1,574.42",NA,"2,733.45","92,982.27"
2019-05-07,"12,092.74","1,584.95","7,260.47","2,725.87","91,482.45"
2019-05-08,"12,179.93",NA,"7,271.00","2,712.87","90,272.19"
2019-05-09,"11,973.92",NA,"7,207.41","2,672.61","88,685.88"
2019-05-10,"12,059.83",NA,"7,203.29",NA,"88,533.40"
2019-05-13,"11,876.65","1,538.08","7,163.68","2,525.61","86,282.54"
2019-05-14,"11,991.62","1,554.44","7,241.60","2,612.98","88,022.94"
2019-05-15,"12,099.57","1,543.27","7,296.95","2,583.74","87,380.43"
2019-05-16,"12,310.37","1,569.59","7,353.51","2,575.01","87,203.85"
2019-05-17,"12,238.94",NA,"7,348.62",NA,"86,796.06"
2019-05-20,"12,041.29","1,561.42","7,310.88","2,513.22","86,771.47"
2019-05-21,"12,143.47","1,570.93","7,328.92","2,539.24","85,309.58"
2019-05-22,"12,168.74","1,581.82","7,334.19","2,584.35","83,675.33"
2019-05-23,"11,952.41","1,563.97","7,231.04","2,589.68","84,596.16"
2019-05-24,"12,011.04",NA,"7,277.73",NA,"86,072.28"
2019-05-27,"12,071.18","1,565.87",NA,"2,575.04","85,545.40"
2019-05-28,"12,027.05","1,562.08","7,268.95","2,607.01","86,777.63"
2019-05-29,"11,837.81","1,538.01","7,185.30","2,599.70","87,186.30"
2019-05-30,"11,902.08","1,544.44","7,218.16","2,620.33","90,011.62"
2019-05-31,"11,726.84",NA,"7,161.71",NA,"90,589.73"
2019-06-03,"11,792.81","1,528.08","7,184.80",NA,"90,345.63"
2019-06-04,"11,971.17","1,540.82","7,214.29",NA,NA
2019-06-05,"11,980.81","1,545.47","7,220.22",NA,NA
2019-06-06,"11,953.14","1,541.28","7,259.85",NA,NA
2019-06-07,"12,045.38",NA,"7,331.94",NA,"93,809.09"
2019-06-11,"12,155.81","1,553.85","7,398.45","2,675.39","92,825.57"
2019-06-12,"12,115.68","1,542.77","7,367.62","2,663.55","92,605.84"
2019-06-13,"12,169.05","1,557.95","7,368.57","2,633.00","90,501.48"
2019-06-14,"12,096.40",NA,"7,345.78",NA,"90,787.01"
2019-06-17,"12,085.82","1,548.82","7,357.31","2,614.31","92,249.80"
2019-06-18,"12,331.75","1,562.74","7,443.04","2,628.83","94,218.70"
2019-06-19,"12,308.53","1,566.67","7,403.54","2,639.48","94,244.06"
2019-06-20,"12,355.39","1,576.19","7,424.44","2,658.88","94,157.69"
2019-06-21,"12,339.92",NA,"7,407.50",NA,"94,022.28"
2019-06-24,"12,274.57","1,574.03","7,416.69","2,639.84","95,182.49"
2019-06-25,"12,228.44","1,568.90","7,422.43","2,623.47","95,421.05"
2019-06-26,"12,245.32","1,573.37","7,416.39","2,622.64","94,831.19"
2019-06-27,"12,271.03","1,579.05","7,402.33","2,626.06","95,573.12"
2019-06-28,"12,398.80",NA,"7,425.63",NA,"96,485.32"
2019-07-01,"12,521.38","1,594.02","7,497.50","2,673.68","99,735.68"
2019-07-02,"12,526.72","1,595.14","7,559.19","2,678.92","100,200.97"
2019-07-03,"12,616.24","1,601.59","7,609.32","2,666.04","99,363.32"
2019-07-04,"12,629.90","1,606.35","7,603.58","2,660.53","99,382.20"
2019-07-05,"12,568.53",NA,"7,553.14",NA,"99,634.78"
2019-07-08,"12,543.51","1,597.21","7,549.27","2,656.16","98,695.44"
2019-07-09,"12,436.55","1,600.05","7,536.47","2,656.20","96,811.22"
2019-07-10,"12,373.41","1,604.05","7,530.69","2,687.23","98,585.29"
2019-07-11,"12,332.12","1,597.67","7,509.82","2,685.58","99,406.44"
2019-07-12,"12,323.32",NA,"7,505.97",NA,"97,098.34"
2019-07-15,"12,387.34","1,598.93","7,531.72","2,715.70",NA
2019-07-16,"12,430.97","1,592.36","7,577.20","2,722.47","98,028.49"
2019-07-17,"12,341.03","1,574.62","7,535.46","2,716.09","99,806.17"
2019-07-18,"12,227.85","1,564.30","7,493.09","2,762.98","101,566.25"
2019-07-19,"12,260.07",NA,"7,508.70",NA,"101,849.19"
2019-07-22,"12,289.40","1,570.13","7,514.93","2,774.87","101,088.73"
2019-07-23,"12,490.74","1,590.13","7,556.86","2,832.53","102,556.15"
2019-07-24,"12,522.89","1,610.49","7,501.46","2,855.74","103,457.26"
2019-07-25,"12,362.10","1,609.52","7,489.05","2,850.69","102,044.99"
2019-07-26,"12,419.90",NA,"7,549.06",NA,"102,837.19"
2019-07-29,"12,417.47","1,614.02","7,686.61","2,880.61","103,373.07"
2019-07-30,"12,147.24","1,610.54","7,646.77","2,911.68","102,686.11"
2019-07-31,"12,189.04","1,624.42","7,586.78","2,918.38","102,082.48"
2019-08-01,"12,253.15","1,631.09","7,584.87","2,900.39","101,900.25"
2019-08-02,"11,872.44",NA,"7,407.06",NA,"99,679.44"
2019-08-05,"11,658.51","1,593.79","7,223.85","2,799.83","98,673.28"
2019-08-06,"11,567.96","1,602.45","7,171.69","2,796.98","99,583.82"
2019-08-07,"11,650.15","1,584.84","7,198.70","2,831.28","98,056.47"
2019-08-08,"11,845.41","1,614.53","7,285.90","2,837.96","99,208.49"
2019-08-09,"11,693.80",NA,"7,253.85",NA,"99,405.03"
2019-08-12,"11,679.68","1,605.48","7,226.72",NA,NA
2019-08-13,"11,750.13","1,611.03","7,250.90",NA,NA
2019-08-14,"11,492.66","1,564.42","7,147.88","2,831.69",NA
2019-08-15,"11,412.67","1,553.21","7,067.01","2,795.76","96,578.70"
2019-08-16,"11,562.74",NA,"7,117.15",NA,"95,734.17"
2019-08-19,"11,715.37","1,576.47","7,189.65","2,790.71","95,286.18"
2019-08-20,"11,651.18","1,580.80","7,125.00","2,788.99","96,031.83"
2019-08-21,"11,802.85","1,591.28","7,203.97","2,790.84","95,522.11"
2019-08-22,"11,747.04","1,595.05","7,128.18","2,768.85","95,394.24"
2019-08-23,"11,611.51",NA,"7,094.98",NA,"97,149.04"
2019-08-26,"11,658.04","1,556.56",NA,"2,729.04","97,101.30"
2019-08-27,"11,730.02","1,551.03","7,089.58","2,751.29","96,030.47"
2019-08-28,"11,701.02","1,539.45","7,114.71","2,757.80","95,908.35"
2019-08-29,"11,838.88","1,561.98","7,184.32","2,758.60","96,718.48"
2019-08-30,"11,939.28",NA,"7,207.18",NA,NA
2019-09-02,"11,953.78","1,557.41","7,281.94","2,889.81","98,342.90"
2019-09-03,"11,910.86","1,545.58","7,268.19","2,876.44","98,826.11"
2019-09-04,"12,025.04","1,558.45","7,311.26","2,879.94","100,077.47"
2019-09-05,"12,126.78","1,562.28","7,271.17","2,890.92","100,278.37"
2019-09-06,"12,191.73",NA,"7,282.34",NA,"98,987.48"
2019-09-09,"12,226.10","1,576.20","7,235.81","2,879.51","100,604.99"
2019-09-10,"12,268.71","1,584.80","7,267.95","2,892.27","101,212.91"
2019-09-11,"12,359.07","1,605.23","7,338.03","2,885.00","101,922.15"
2019-09-12,"12,410.25","1,615.61","7,344.67","2,888.39","102,447.26"
2019-09-13,"12,468.53",NA,"7,367.46",NA,"103,071.80"
2019-09-16,"12,380.31","1,608.77","7,321.41","2,878.04","102,589.71"
2019-09-17,"12,372.61",NA,"7,320.40","2,849.67","101,447.39"
2019-09-18,"12,389.62","1,616.59","7,314.05","2,823.56","101,930.07"
2019-09-19,"12,457.70","1,621.49","7,356.42","2,819.69","100,338.77"
2019-09-20,"12,468.01",NA,"7,344.92",NA,"100,236.70"
2019-09-23,"12,342.33","1,606.92","7,326.08","2,835.27","100,020.65"
2019-09-24,"12,307.15","1,608.10","7,291.43","2,803.34","101,846.94"
2019-09-25,"12,234.18","1,605.25","7,289.99","2,802.35","102,618.41"
2019-09-26,"12,288.54","1,615.48","7,351.08","2,798.21","101,940.34"
2019-09-27,"12,380.94",NA,"7,426.21",NA,"105,152.17"
2019-09-30,"12,428.08",NA,"7,408.21","2,781.07","105,033.02"
2019-10-01,"12,263.83",NA,"7,360.32","2,778.80","103,876.56"
2019-10-02,"11,925.25","1,602.89","7,122.54","2,744.18","103,509.22"
2019-10-04,"12,012.81",NA,"7,155.38",NA,"103,463.52"
2019-10-07,"12,097.43","1,613.25","7,197.88","2,803.08","102,993.20"
2019-10-08,"11,970.20",NA,"7,143.15","2,796.58","101,859.28"
2019-10-09,"12,094.26",NA,"7,166.50","2,809.95","99,648.74"
2019-10-10,"12,164.20","1,611.46","7,186.36","2,810.46","98,780.39"
2019-10-11,"12,511.65",NA,"7,247.08",NA,"99,027.82"
2019-10-14,"12,486.56",NA,"7,213.45","2,839.21","93,981.39"
2019-10-15,"12,629.79","1,630.81","7,211.64","2,823.86","95,257.61"
2019-10-16,"12,670.11","1,650.62","7,167.95","2,825.69","94,137.22"
2019-10-17,"12,654.95","1,648.74","7,182.32","2,780.01","94,896.23"
2019-10-18,"12,633.60",NA,"7,150.57",NA,"98,415.34"
2019-10-21,"12,747.96",NA,"7,163.64","2,763.89","97,324.00"
2019-10-22,"12,754.69","1,656.41","7,212.49","2,787.72","97,886.36"
2019-10-23,"12,798.19","1,653.06","7,260.74","2,780.14","99,785.16"
2019-10-24,"12,872.10","1,653.18","7,328.25","2,784.11","100,345.64"
2019-10-25,"12,894.51",NA,"7,324.47",NA,"100,215.95"
2019-10-28,"12,941.71","1,660.83","7,331.28","2,777.07","99,838.30"
2019-10-29,"12,939.62","1,660.83","7,306.26","2,739.70",NA
2019-10-30,"12,910.23","1,653.10","7,330.78","2,754.69","98,692.03"
2019-10-31,"12,866.79","1,654.13","7,248.38","2,746.93","98,468.52"
2019-11-01,"12,961.05",NA,"7,302.42",NA,"98,462.73"
2019-11-04,"13,136.28","1,668.24","7,369.69","2,706.73","100,087.79"
2019-11-05,"13,148.50","1,671.60","7,388.08","2,687.77","100,525.32"
2019-11-06,"13,179.89","1,664.04","7,396.65","2,688.05","101,143.74"
2019-11-07,"13,289.46","1,668.76","7,406.41","2,698.78","103,544.35"
2019-11-08,"13,228.56",NA,"7,359.38",NA,"103,153.20"
2019-11-11,"13,198.37","1,660.21","7,328.54","2,673.70","103,118.48"
2019-11-12,"13,283.51","1,658.85","7,365.44","2,662.57","103,972.36"
2019-11-13,"13,230.07","1,658.65","7,351.21","2,650.46","104,828.18"
2019-11-14,"13,180.23","1,664.07","7,292.76","2,701.48","103,780.58"
