"date","DAX","TA.35","FTSE","DFM","BIST"
2017-05-09,12749.12,1428.62,7342.21,3408.44,95323.38
2017-05-10,12757.46,1420.11,7385.24,3395.21,96194.2
2017-05-11,12711.06,1422.53,7386.63,3420.19,95114.06
2017-05-12,12770.41,1427.51,7435.39,3399.005,94996.35
2017-05-15,12807.04,1432.49,7454.37,3377.82,95587.75
2017-05-16,12804.53,1432.81,7522.03,3376.75,96161.5
2017-05-17,12631.61,1419.73,7503.47,3395.06,95724.95
2017-05-18,12590.06,1412.19,7436.42,3378.02,95147.34
2017-05-19,12638.69,1416.89,7470.71,3384.03,95773.685
2017-05-22,12619.46,1421.59,7496.34,3390.04,96400.03
2017-05-23,12659.15,1419.18,7485.29,3363.6,97717.48
2017-05-24,12642.87,1418.55,7514.9,3351.51,98313.77
2017-05-25,12621.72,1423.35,7517.71,3327.13,97712.94
2017-05-26,12602.18,1421.355,7547.63,3322.625,97533.28
2017-05-29,12628.95,1419.36,7537.07,3318.12,97725.95
2017-05-30,12598.68,1419.95333333333,7526.51,3340.27,97347.63
2017-05-31,12615.06,1420.54666666667,7519.95,3339.37,97541.58
2017-06-01,12664.92,1421.14,7543.77,3351.73,97365.79
2017-06-02,12822.94,1422.52,7547.63,3337.04,98867.9
2017-06-06,12690.12,1423.9,7524.95,3322.35,98331.54
2017-06-07,12672.49,1427.42,7478.62,3406.01,97616.52
2017-06-08,12713.58,1425.7,7449.98,3400.1,97977.54
2017-06-09,12815.72,1423.165,7527.33,3413.69,98942.87
2017-06-12,12690.44,1420.63,7511.87,3427.28,99442.11
2017-06-13,12764.98,1425.32,7500.44,3441.85,99299.67
2017-06-14,12805.95,1428.98,7474.4,3450.78,99636.27
2017-06-15,12691.81,1423.62,7419.36,3459.44,98737.01
2017-06-16,12752.73,1431.58,7463.54,3458.905,98192.55
2017-06-19,12888.95,1439.54,7523.81,3458.37,99332.13
2017-06-20,12814.79,1436.19,7472.71,3452.1,99269.27
2017-06-21,12774.26,1439.32,7447.79,3418.3,99390.12
2017-06-22,12794,1438.22,7439.29,3402.31,100072.15
2017-06-23,12733.41,1441.425,7424.13,3396.485,99638.65
2017-06-26,12770.83,1444.63,7446.8,3390.66,99964.9966666667
2017-06-27,12671.02,1438.59,7434.36,3384.835,100291.343333333
2017-06-28,12647.27,1436.23,7387.8,3379.01,100617.69
2017-06-29,12416.19,1433.63,7350.32,3392,100190.32
2017-06-30,12325.12,1434.96,7312.72,3408.345,100440.39
2017-07-03,12475.31,1436.29,7377.09,3424.69,100522.3
2017-07-04,12437.13,1435.68,7357.23,3415.26,101207.79
2017-07-05,12453.68,1433.19,7367.6,3417.34,100744.45
2017-07-06,12381.25,1428.36,7337.28,3401.15,100627.01
2017-07-07,12388.68,1431.855,7350.92,3409.545,100084.37
2017-07-10,12445.92,1435.35,7370.03,3417.94,101097.16
2017-07-11,12437.02,1435.93,7329.76,3439.88,103182.64
2017-07-12,12626.58,1442.12,7416.93,3494.44,103809.78
2017-07-13,12641.33,1456.12,7413.44,3537.42,104210.22
2017-07-14,12631.72,1456.49,7378.39,3569.94,105175.73
2017-07-17,12587.16,1456.86,7404.13,3602.46,106217
2017-07-18,12430.39,1452.97,7390.22,3578.14,105718.31
2017-07-19,12452.05,1455.44,7430.91,3582.25,107417.52
2017-07-20,12447.25,1458.12,7487.87,3573.51,106735.56
2017-07-21,12240.06,1454.895,7452.91,3586.445,106842.79
2017-07-24,12208.95,1451.67,7377.73,3599.38,106710.52
2017-07-25,12264.31,1455.23,7434.82,3594.62,107040.67
2017-07-26,12305.11,1453.64,7452.32,3608.47,107206.16
2017-07-27,12212.04,1451.48,7443.01,3606.17,108391.71
2017-07-28,12162.7,1449.31,7368.37,3619.675,107699.72
2017-07-31,12118.25,1447.14,7372,3633.18,107531.44
2017-08-01,12251.29,1443.185,7423.66,3649.35,106147.43
2017-08-02,12181.48,1439.23,7411.43,3660.94,106525.44
2017-08-03,12154.72,1417.24,7474.77,3675.12,107153.78
2017-08-04,12297.72,1407.755,7511.71,3666.63,108545.31
2017-08-07,12257.17,1398.27,7531.94,3658.14,109781.13
2017-08-08,12292.05,1392.75,7542.73,3647.87,109639.12
2017-08-09,12154,1376.87,7498.06,3642.92,108714.58
2017-08-10,12014.3,1363.5,7389.94,3647.33,107800.42
2017-08-11,12014.06,1376.04,7309.96,3616.62,106963.1
2017-08-14,12165.12,1388.58,7353.89,3585.91,109537.36
2017-08-15,12177.04,1388.68,7383.85,3579.56,106913.26
2017-08-16,12263.86,1399.13,7433.03,3589.3,106861.99
2017-08-17,12203.46,1394.49,7387.87,3601.2,106825.33
2017-08-18,12165.19,1394.63,7323.98,3598.165,107202.43
2017-08-21,12065.99,1394.77,7318.88,3595.13,108614.87
2017-08-22,12229.34,1407.05,7381.74,3611.22,108594.45
2017-08-23,12174.3,1395.75,7382.65,3624.85,108952.73
2017-08-24,12180.83,1396.08,7407.06,3624.49,109153.91
2017-08-25,12167.94,1394.25,7401.46,3618.775,109755.14
2017-08-28,12123.47,1392.42,7369.445,3613.06,110339.99
2017-08-29,11945.88,1381.61,7337.43,3610.77,110423.11
2017-08-30,12002.47,1390.99,7365.26,3637.55,110216.8
2017-08-31,12055.84,1400.94,7430.62,3636.7,110010.49
2017-09-01,12142.64,1395.745,7438.5,3635.85,109631.323333333
2017-09-04,12102.21,1390.55,7411.47,3635,109252.156666667
2017-09-05,12123.71,1392.31,7372.92,3624.15,108872.99
2017-09-06,12214.54,1393.31,7354.13,3642.08,109611.79
2017-09-07,12296.63,1388.09,7396.98,3644.31,109742.95
2017-09-08,12303.98,1396.06,7377.6,3649.175,108451.7
2017-09-11,12475.24,1404.03,7413.59,3654.04,109458.01
2017-09-12,12524.77,1412.6,7400.69,3652.88,109129.65
2017-09-13,12553.57,1417.91,7379.7,3654.61,108155.53
2017-09-14,12540.45,1415.46,7295.39,3657.23,108244.22
2017-09-15,12518.81,1420.21,7215.47,3658.855,107741.7
2017-09-18,12559.39,1424.96,7253.28,3660.48,106534.6
2017-09-19,12561.79,1419.9,7275.25,3655.07,104917.77
2017-09-20,12569.17,1419.225,7271.95,3632.54,105323.67
2017-09-21,12600.03,1418.55,7263.9,3611.5,104001.2
2017-09-22,12592.35,1417.875,7310.64,3590.46,104122.85
2017-09-25,12594.81,1417.2,7301.29,3569.42,102270.17
2017-09-26,12605.2,1418.2,7285.74,3561.05,103929.33
2017-09-27,12657.41,1418.85,7313.51,3561.73,101218.3
2017-09-28,12704.65,1421.04,7322.82,3563.99,102651.1
2017-09-29,12828.86,1425.46,7372.76,3562.595,102907.73
2017-10-02,12902.65,1429.88,7438.84,3561.2,103930.67
2017-10-04,12970.52,1433.6325,7467.58,3598.65,104547.86
2017-10-05,12968.05,1437.385,7507.99,3591.1,104334.31
2017-10-06,12955.94,1441.1375,7522.87,3600.96,104137.48
2017-10-09,12976.4,1444.89,7507.89,3610.82,101298
2017-10-10,12949.25,1441.19,7538.27,3608.82,103394
2017-10-11,12970.68,1441.715,7533.81,3637.55,103816.04
2017-10-12,12982.89,1442.24,7556.24,3660.27,105932.25
2017-10-13,12991.87,1442.765,7535.44,3658.875,106225.69
2017-10-16,13003.7,1443.29,7526.97,3657.48,106474.46
2017-10-17,12995.06,1443.68,7516.17,3643.37,106990.87
2017-10-18,13043.03,1447.39,7542.87,3645.44,106926.39
2017-10-19,12990.1,1435.56,7523.04,3672.77,108433.55
2017-10-20,12991.28,1438.075,7523.23,3645.505,108488.69
2017-10-23,13003.14,1440.59,7524.45,3618.24,107303.25
2017-10-24,13013.19,1441.73,7526.54,3641.44,107206.31
2017-10-25,12953.41,1437.58,7447.21,3665.36,108354.83
2017-10-26,13133.28,1438.18,7486.5,3651.1,107334.78
2017-10-27,13217.54,1439.835,7505.03,3640.48,107884.03
2017-10-30,13229.57,1441.49,7487.81,3629.86,108466.78
2017-11-01,13465.51,1442.9,7487.96,3634.72,113024.27
2017-11-02,13440.93,1427.62,7555.32,3622.24,112994.86
2017-11-03,13478.86,1427.465,7560.35,3583.16,111292.78
2017-11-06,13468.79,1427.31,7562.28,3544.08,114165.67
2017-11-07,13379.27,1423.36,7513.11,3480.7,112271.86
2017-11-08,13382.42,1419.14,7529.72,3414.92,111894.54
2017-11-09,13182.56,1417.35,7484.1,3449.81,110246.46
2017-11-10,13127.47,1417.915,7432.99,3463.775,108949.35
2017-11-13,13074.42,1418.48,7415.18,3477.74,108859.62
2017-11-14,13033.48,1411.82,7414.42,3488.99,110148.45
2017-11-15,12976.37,1400.05,7372.61,3467.56,107716.51
2017-11-16,13047.22,1405.6,7386.94,3460.21,106976.67
2017-11-17,12993.73,1407.725,7380.68,3438.465,106239.46
2017-11-20,13058.66,1409.85,7389.46,3416.72,103911.94
2017-11-21,13167.54,1417.31,7411.34,3410.99,105267.8
2017-11-22,13015.04,1417.72,7419.02,3444.93,105963.6
2017-11-23,13008.55,1432.71,7417.24,3460.93,105026.11
2017-11-24,13059.84,1434.285,7409.64,3452.745,104539.41
2017-11-27,13000.2,1435.86,7383.9,3444.56,104759.74
2017-11-28,13059.53,1446.67,7460.65,3428.75,102068.03
2017-11-29,13061.87,1449.28,7393.56,3420.17,102341.83
2017-11-30,13023.98,1455.32,7326.67,3424.05,103984.39
2017-12-01,12861.49,1460.8,7300.49,3427.93,103558.98
2017-12-04,13058.55,1466.28,7338.97,3431.81,105214.87
2017-12-05,13048.54,1460.04,7327.5,3393.74,106259.99
2017-12-06,12998.85,1448.41,7348.03,3394.51,105303.94
2017-12-07,13045.15,1445.68,7320.75,3393.46,106447.54
2017-12-08,13153.7,1453.09,7393.96,3403.755,107921.34
2017-12-11,13123.65,1460.5,7453.48,3414.05,109156.47
2017-12-12,13183.53,1463.22,7500.41,3453.99,109049.5
2017-12-13,13125.64,1457.83,7496.51,3404.09,108153.16
2017-12-14,13068.08,1461.34,7448.12,3355.4,109666.44
2017-12-15,13103.56,1467.575,7490.57,3363.59,109330.17
2017-12-18,13312.3,1473.81,7537.01,3371.78,110247.89
2017-12-19,13215.79,1473.56,7544.09,3359.18,110177.11
2017-12-20,13069.17,1478.37,7525.22,3369.85,110454.67
2017-12-21,13109.74,1486.94,7603.98,3365.09,111271.95
2017-12-22,13072.79,1496.67,7592.66,3355.375,111099.47
2017-12-27,13070.02,1506.4,7620.68,3345.66,112149.71
2017-12-28,12979.94,1512.48,7622.88,3370.07,114480.45
2017-12-29,12917.64,1522.3,7687.77,3390.62,115333.01
2018-01-02,12871.39,1532.12,7648.1,3411.17,117524.2
2018-01-03,12978.21,1525.77,7671.11,3458.79,116052.15
2018-01-04,13167.89,1535.89,7695.88,3463.57,115491.19
2018-01-05,13319.64,1533.05,7724.22,3476.865,116637.94
2018-01-08,13367.78,1530.21,7696.51,3490.16,116304.51
2018-01-09,13385.59,1528.91,7731.02,3503.44,115022.81
2018-01-10,13281.34,1516.89,7748.51,3499.36,113589.45
2018-01-11,13202.9,1531.65,7762.94,3494.63,114718.8
2018-01-12,13245.03,1536.425,7778.64,3495.22,114644.62
2018-01-15,13200.51,1541.2,7769.14,3495.81,112159.21
2018-01-16,13246.33,1542.81,7755.93,3525.59,114418.36
2018-01-17,13183.96,1535.3,7725.43,3542.44,116592.51
2018-01-18,13281.43,1533.58,7700.96,3531.05,116856.02
2018-01-19,13434.45,1532.52,7730.79,3516.19,115147.06
2018-01-22,13463.69,1531.46,7715.44,3501.33,117235.47
2018-01-23,13559.6,1533.68,7731.83,3478.7,118400.06
2018-01-24,13414.74,1538.76,7643.43,3463.48,119648.37
2018-01-25,13298.36,1543.13,7615.84,3468.65,118604.05
2018-01-26,13340.17,1546.5,7665.54,3461.945,120701.92
2018-01-29,13324.48,1549.87,7671.53,3455.24,120845.29
2018-01-30,13197.71,1538.88,7587.98,3439.91,119303.1
2018-01-31,13189.48,1547.55,7533.55,3394.36,119528.79
2018-02-01,13003.9,1540.28,7490.39,3412.26,119044.38
2018-02-02,12785.16,1523.045,7443.43,3395.2,118119.4
2018-02-05,12687.49,1505.81,7334.98,3378.14,116852.68
2018-02-06,12392.66,1482.71,7141.4,3326.47,115457.3
2018-02-07,12590.43,1497.33,7279.42,3353.98,115570.19
2018-02-08,12260.29,1478.52,7170.69,3325.62,114263.53
2018-02-09,12107.48,1473.51,7092.43,3320.275,113590.27
2018-02-12,12282.77,1468.5,7177.06,3314.93,114821.6
2018-02-13,12196.5,1467.17,7168.01,3341.46,114494.5
2018-02-14,12339.16,1474.78,7213.97,3336.12,113454.95
2018-02-15,12346.17,1490.2,7234.81,3330.44,116225.6
2018-02-16,12451.96,1499.15,7294.7,3314.255,116510.97
2018-02-19,12385.6,1508.1,7247.66,3298.07,115881.96
2018-02-20,12487.9,1498.85,7246.77,3270.34,113432.85
2018-02-21,12470.49,1502.25,7281.57,3285.64,116315.98
2018-02-22,12461.91,1499.34,7252.39,3286.54,116840.94
2018-02-23,12483.79,1504.045,7244.41,3296.535,117521.5
2018-02-26,12527.04,1508.75,7289.58,3306.53,118791.91
2018-02-27,12490.73,1511.06,7282.45,3286.48,118831.6
2018-02-28,12435.85,1500.56,7231.91,3244.12,118950.76
2018-03-01,12190.94,1492.63333333333,7175.64,3208.98,117632.07
2018-03-02,11913.71,1484.70666666667,7069.9,3207.77,116859.19
2018-03-05,12090.87,1476.78,7115.98,3206.56,116946.22
2018-03-06,12113.87,1482.12,7146.75,3204.91,116709.93
2018-03-07,12245.36,1479.48,7157.84,3181.96,116842.44
2018-03-08,12355.57,1481.35,7203.24,3157.45,116567.08
2018-03-09,12346.68,1487.565,7224.51,3161.48,116914.52
2018-03-12,12418.39,1493.78,7214.76,3165.51,118411.44
2018-03-13,12221.03,1502.02,7138.78,3166.43,118266.86
2018-03-14,12237.74,1499.11,7132.69,3167.22,117592.67
2018-03-15,12345.56,1504.95,7139.76,3197.3,117201.54
2018-03-16,12389.58,1495.935,7164.14,3190.355,117216.28
2018-03-19,12217.02,1486.92,7042.93,3183.41,115450.26
2018-03-20,12307.33,1488.24,7061.27,3182.8,116431.78
2018-03-21,12309.15,1483.42,7038.97,3206.7,117651.3
2018-03-22,12100.08,1470.44,6952.59,3149.53,117110.25
2018-03-23,11886.31,1454.4,6921.94,3126.665,116602.82
2018-03-26,11787.26,1438.36,6888.69,3103.8,116420.34
2018-03-27,11970.83,1448.5,7000.14,3092.85,116196.54
2018-03-28,11940.71,1434.43,7044.74,3090.54,114129.3
2018-03-29,12096.73,1436.22,7056.61,3108.53,114844.56
2018-04-03,12002.45,1423.86,7030.46,3100.39,114594.06
2018-04-04,11957.9,1391.67,7034.01,3091.15,113975.62
2018-04-05,12305.19,1400.75,7199.5,3083.37,114947.58
2018-04-06,12241.27,1409.83,7183.64,3082.75,114737.54
2018-04-09,12261.75,1418.91,7194.75,3082.13,113156.08
2018-04-10,12397.32,1441.07,7266.75,3089.8,110712.7
2018-04-11,12293.97,1439.44,7257.14,3132.97,109253.2
2018-04-12,12415.01,1461.65,7258.34,3094.4,110235.41
2018-04-13,12442.4,1468.955,7264.56,3117.44,109604.01
2018-04-16,12391.41,1476.26,7198.2,3140.48,110687.74
2018-04-17,12585.57,1484.42,7226.05,3131.33,108744.79
2018-04-18,12590.83,1483.4825,7317.34,3087.75,112099.01
2018-04-19,12567.42,1482.545,7328.92,3082.09,112122.15
2018-04-20,12540.5,1481.6075,7368.17,3072.03,110932.48
2018-04-23,12572.39,1480.67,7398.87,3061.97,110495.55
2018-04-24,12550.82,1480.7,7425.4,3034.27,110058.62
2018-04-25,12422.3,1459.83,7379.32,3026.32,107401.38
2018-04-26,12500.47,1466.89,7421.43,3042.82,107015.13
2018-04-27,12580.87,1466.065,7502.21,3054.39,107614.27
2018-04-30,12612.11,1465.24,7509.3,3065.96,104282.78
2018-05-02,12802.25,1476.2,7543.2,3002.96,104725.74
2018-05-03,12690.15,1468.91,7502.69,2947.99,102909.13
2018-05-04,12819.6,1471.825,7567.14,2955.415,102599.22
2018-05-07,12948.14,1474.74,7566.445,2962.84,100866.24
2018-05-08,12912.21,1464.42,7565.75,2948.84,99363.79
2018-05-09,12943.06,1469.98,7662.52,2889.7,100780.57
2018-05-10,13022.87,1472.19,7700.97,2881.8,102380.68
2018-05-11,13001.24,1479.615,7724.55,2893.415,101852.48
2018-05-14,12977.71,1487.04,7710.98,2905.03,103370.42
2018-05-15,12970.04,1491.85,7722.98,2936.75,101540.39
2018-05-16,12996.33,1502.42,7734.2,2931.59,102157.88
2018-05-17,13114.61,1516.37,7787.97,2912.62,101869.35
2018-05-18,13077.72,1518.16,7778.79,2942.86,102410.3
2018-05-22,13169.92,1519.95,7877.45,2973.1,103327.74
2018-05-23,12976.84,1511.5,7788.44,2946.67,101891.68
2018-05-24,12855.09,1516.32,7716.74,2954.46,101138.08
2018-05-25,12938.01,1520.295,7730.28,2942.215,103200.08
2018-05-28,12863.46,1524.27,7681.46,2929.97,106525.25
2018-05-29,12666.51,1511.69,7632.64,2924.94,105113.38
2018-05-30,12783.76,1512.44,7689.57,2909.28,103869.02
2018-05-31,12604.89,1512.01,7678.2,2964.13,100652.27
2018-06-01,12724.27,1517.33,7701.77,2999.385,99171.21
2018-06-04,12770.75,1522.65,7741.29,3034.64,99249.8
2018-06-05,12787.13,1531.35,7686.8,3044.77,97823.15
2018-06-06,12830.07,1527.31,7712.37,3055.74,96657.71
2018-06-07,12811.05,1532.15,7704.4,3041.72,98623.65
2018-06-08,12766.55,1535.65,7681.07,3069.55,95875.71
2018-06-11,12842.91,1539.15,7737.43,3097.38,96661.36
2018-06-12,12842.3,1538.61,7703.81,3078.96,95306.98
2018-06-13,12890.58,1540.3,7703.71,3051.14,93504.76
2018-06-14,13107.1,1542.16,7765.79,3038.23,94540.84
2018-06-15,13010.55,1537.43,7633.91,3010.405,93792.06
2018-06-18,12834.11,1532.7,7631.33,2982.58,93043.28
2018-06-19,12677.97,1524.9,7603.85,2939.33,94436.87
2018-06-20,12695.16,1537.01,7627.4,2922.57,94551.86
2018-06-21,12511.91,1528.47,7556.44,2928.17,95057.23
2018-06-22,12579.72,1526.155,7682.27,2898.01,95852.11
2018-06-25,12270.33,1523.84,7509.84,2867.85,94008.29
2018-06-26,12234.34,1525.02,7537.92,2836.01,94408.19
2018-06-27,12348.61,1530.25,7621.69,2814.89,95954.8
2018-06-28,12177.23,1516.83,7615.63,2821,96226.99
2018-06-29,12306,1516.37,7636.93,2825.08,96520.07
2018-07-02,12238.17,1515.91,7547.85,2829.16,96773.49
2018-07-03,12349.14,1525.8,7593.29,2838.53,96588.2
2018-07-04,12317.61,1525.69,7573.09,2861.16,97230.07
2018-07-05,12464.29,1523.75,7603.22,2880.42,99097
2018-07-06,12496.17,1529.485,7617.7,2877.87,98733.89
2018-07-09,12543.89,1535.22,7687.99,2875.32,99252.84
2018-07-10,12609.85,1544.26,7692.04,2895.64,96274.69
2018-07-11,12417.13,1540.2,7591.96,2892.43,91289.47
2018-07-12,12492.97,1549.7,7651.33,2884.22,89571.25
2018-07-13,12540.73,1547.49,7661.87,2901.84,89897.67
2018-07-16,12561.02,1545.28,7600.45,2919.46,89744.01
2018-07-17,12661.54,1546.46,7626.33,2913.14,91629.55
2018-07-18,12765.94,1548.48,7676.28,2931.9,92321.95
2018-07-19,12686.29,1544.13,7683.97,2926.04,93002.93
2018-07-20,12561.42,1544.825,7678.79,2929.04,94082.34
2018-07-23,12548.57,1545.52,7655.79,2932.04,95305.15
2018-07-24,12689.39,1560.42,7709.05,2925.74,92133.82
2018-07-25,12579.33,1569.32,7658.26,2944.67,95368.59
2018-07-26,12809.23,1577.7,7663.17,2948.8,94817.26
2018-07-27,12860.4,1578.51,7701.31,2957.155,95584.84
2018-07-30,12798.2,1579.32,7700.85,2965.51,96157.74
2018-07-31,12805.5,1579.49,7748.76,2955.95,96952.23
2018-08-01,12737.05,1587.03,7652.91,2978.54,97210.57
2018-08-02,12546.33,1578,7575.93,2973.94,94543.27
2018-08-03,12615.76,1591.46,7659.1,2975.86,95610.48
2018-08-06,12598.21,1604.92,7663.78,2977.78,94173.97
2018-08-07,12648.19,1606.96,7718.48,2951.07,96161.04
2018-08-08,12633.54,1598.21,7776.65,2948.65,96973.85
2018-08-09,12676.11,1589.84,7741.77,2920.11,97185.13
2018-08-10,12424.35,1585.105,7667.01,2883.625,94939.63
2018-08-13,12358.74,1580.37,7642.45,2847.14,92684.55
2018-08-14,12358.87,1576.31,7611.64,2840.89,93418.65
2018-08-15,12163.01,1564.78,7497.87,2817.98,90262.95
2018-08-16,12237.17,1582.79,7556.38,2803.32,87143.21
2018-08-17,12210.55,1598.015,7558.59,2807.09142857143,88734.76
2018-08-20,12331.3,1613.24,7591.26,2810.86285714286,90185.99
2018-08-21,12384.49,1618.95,7565.7,2814.63428571429,90405.6
2018-08-22,12385.7,1617.9,7574.24,2818.40571428571,90625.21
2018-08-23,12365.58,1634.02,7563.22,2822.17714285714,90844.82
2018-08-24,12394.52,1643.425,7577.49,2825.94857142857,91064.43
2018-08-27,12538.31,1652.83,7597.355,2829.72,91284.04
2018-08-28,12527.42,1649.88,7617.22,2818.19,93866.94
2018-08-29,12561.68,1658.65,7563.21,2832.05,93280.71
2018-08-30,12494.24,1666.04,7516.03,2840.16,93002.055
2018-08-31,12364.06,1666.955,7432.42,2834.87,92723.4
2018-09-03,12346.41,1667.87,7504.6,2829.58,93915.55
2018-09-04,12210.21,1654.02,7457.86,2837.17,93189.27
2018-09-05,12040.46,1634.18,7383.28,2818.44,92790.99
2018-09-06,11955.25,1635.28,7318.96,2826.6,92763.31
2018-09-07,11959.63,1634.83,7277.7,2838.005,93274.15
2018-09-10,11986.34,1634.38,7279.3,2849.41,91698.34
2018-09-11,11970.27,1633.93,7273.54,2832.98,92389.11
2018-09-12,12032.3,1633.48,7313.36,2809.87,92227.37
2018-09-13,12055.55,1627.84,7281.57,2790.62333333333,94419.15
2018-09-14,12124.33,1643.86,7304.04,2771.37666666667,94759.64
2018-09-17,12096.41,1659.88,7302.1,2752.13,94347.66
2018-09-18,12157.67,1663.34,7300.23,2742.98,94886.87
2018-09-19,12219.02,1666.8,7331.12,2740.68,96603.75
2018-09-20,12326.48,1670.26,7367.32,2764.38,96121.1
2018-09-21,12430.88,1668.89333333333,7490.23,2758.835,97988.16
2018-09-24,12350.82,1667.52666666667,7458.41,2753.29,99547.44
2018-09-25,12374.66,1666.16,7507.56,2754.04,99292.47
2018-09-26,12385.89,1652.42,7511.49,2775.57,99148.85
2018-09-27,12435.59,1642.77,7545.44,2825.76,100298.73
2018-09-28,12246.73,1645.27,7510.2,2837.66,99956.9
2018-10-01,12339.03,1647.77,7495.67,2849.56,98537.15
2018-10-02,12287.58,1650.27,7474.55,2838.71,98160.73
2018-10-04,12244.14,1637.16,7418.34,2791.71,94496.8
2018-10-05,12111.9,1631.875,7318.54,2783.165,94883.47
2018-10-08,11947.16,1626.59,7233.33,2774.62,96087.27
2018-10-09,11977.22,1627.74,7237.59,2777.82,96731.76
2018-10-10,11712.5,1605.57,7145.74,2810.63,94440.69
2018-10-11,11539.35,1588.91,7006.93,2755.32,94747.53
2018-10-12,11523.81,1589.69,6995.91,2734.185,96657.42
2018-10-15,11614.16,1590.47,7029.22,2713.05,98631.27
2018-10-16,11776.55,1613.07,7059.4,2727.87,98466.42
2018-10-17,11715.03,1609.39,7054.6,2741.5,98991.01
2018-10-18,11589.21,1620.64,7026.99,2757.73,97453.96
2018-10-19,11553.83,1616.83,7049.8,2752.56,96454.57
2018-10-22,11524.34,1613.02,7042.8,2747.39,94681.7
2018-10-23,11274.28,1584.4,6955.21,2753.07,93468.99
2018-10-24,11191.63,1591.49,6962.98,2738.01,92692.17
2018-10-25,11307.12,1568.27,7004.1,2736.4,93747.65
2018-10-26,11200.62,1569.66,6939.56,2725.615,90541.53
2018-10-29,11335.48,1571.05,7026.32,2714.83,90270.715
2018-10-30,11287.39,1579.095,7035.85,2743.54,89999.9
2018-10-31,11447.51,1587.14,7128.1,2784.6,90200.71
2018-11-01,11468.54,1611.43,7114.66,2805.22,92387.41
2018-11-02,11518.99,1611.35,7094.12,2800.01,94123.02
2018-11-05,11494.96,1611.27,7103.84,2794.8,95947.73
2018-11-06,11484.34,1622.17,7040.68,2815.6,94727.67
2018-11-07,11579.1,1650.85,7117.28,2829.23,95493.3
2018-11-08,11527.32,1657.49,7140.68,2825.86,93506.22
2018-11-09,11529.16,1650.905,7105.34,2814.37,92839.21
2018-11-12,11325.44,1644.32,7053.08,2802.88,91445.28
2018-11-13,11472.22,1648.24,7053.76,2775.51,92708.56
2018-11-14,11412.53,1636.48,7033.79,2776.38,93287.16
2018-11-15,11353.67,1634.82,7038.01,2778.76,93296.84
2018-11-16,11341,1635.265,7013.88,2781.33,93616.45
2018-11-19,11244.54,1635.71,7000.89,2783.9,94570.9
2018-11-20,11066.41,1610.03,6947.92,2750.14,91686.35
2018-11-21,11244.17,1619.27,7050.23,2756.69,92707.95
2018-11-22,11138.49,1607.54,6960.32,2754.91,92628.8
2018-11-23,11192.69,1614.885,6952.86,2741.16,93003.27
2018-11-26,11354.72,1622.23,7036,2727.41,93962.35
2018-11-27,11309.11,1625.88,7016.85,2699.6,93516.96
2018-11-28,11298.88,1637.1,7004.52,2685.13,94070.97
2018-11-29,11298.23,1629.94,7038.95,2668.66,95125.57
2018-11-30,11257.24,1641.895,6980.24,2671.06333333333,95416.03
2018-12-03,11465.46,1653.85,7062.41,2673.46666666667,94974.45
2018-12-04,11335.32,1631.68,7022.76,2675.87,93880.49
2018-12-05,11200.24,1637.51,6921.84,2632.15,93970.16
2018-12-06,10810.98,1596.49,6704.05,2580.27,92827.29
2018-12-07,10788.09,1588.23,6778.11,2540.1,93699.49
2018-12-10,10622.07,1579.97,6721.54,2499.93,92227.32
2018-12-11,10780.51,1590.7,6806.94,2535.46,91800.86
2018-12-12,10929.43,1594.73,6880.19,2573.45,90051.1
2018-12-13,10924.7,1596.03,6877.5,2599.05,91386.52
2018-12-14,10865.77,1578.505,6845.17,2581.385,90528.64
2018-12-17,10772.2,1560.98,6773.24,2563.72,89961.91
2018-12-18,10740.89,1550.32,6701.59,2511.08,91074.11
2018-12-19,10766.21,1558.85,6765.94,2544.12,92552.71
2018-12-20,10611.1,1526.55,6711.93,2509.81,91854.08
2018-12-21,10633.82,1487.555,6721.17,2489.65,91860.75
2018-12-27,10381.51,1448.56,6584.68,2469.49,90974.79
2018-12-28,10558.96,1456.17,6733.97,2495.01,90435.33
2019-01-02,10580.19,1463.78,6734.23,2520.53,88865.01
2019-01-03,10416.66,1451.27,6692.66,2526.02,87399.02
2019-01-04,10767.69,1471.415,6837.42,2530.41,88830.82
2019-01-07,10747.81,1491.56,6810.88,2534.8,89951.09
2019-01-08,10803.98,1499.56,6861.6,2528.72,90696.97
2019-01-09,10893.32,1503.81,6906.63,2539.75,91156.88
2019-01-10,10921.59,1498.63,6942.87,2545.65,91196.31
2019-01-11,10887.46,1491.9,6918.18,2536.465,91687.04
2019-01-14,10855.91,1485.17,6855.02,2527.28,92053.84
2019-01-15,10891.79,1495.45,6895.02,2490.55,93173.27
2019-01-16,10931.24,1509.68,6862.68,2500.76,95411.49
2019-01-17,10918.62,1511.14,6834.92,2516.81,96817.36
2019-01-18,11205.54,1514.36,6968.33,2507.815,98454.88
2019-01-21,11136.2,1517.58,6970.59,2498.82,97955.16
2019-01-22,11090.11,1512.58,6901.39,2493.92,99677.11
2019-01-23,11071.54,1521.79,6842.88,2517,100141.04
2019-01-24,11130.18,1526.9,6818.95,2514.36,101774.29
2019-01-25,11281.79,1532.715,6809.22,2542.65,101801.42
2019-01-28,11210.31,1538.53,6747.1,2570.94,101289.75
2019-01-29,11218.83,1542.35,6833.93,2566.1,104098.37
